"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
2089 0.060706 0.060706 79.540706 79.540706
2091 0.059259 0.059259 79.539259 79.539259
2098 0.058506 0.058506 79.538506 79.538506
2101 0.058382 0.058382 79.538382 79.538382
2102 0.057331 0.057331 79.537331 79.537331
2104 0.054064 0.054064 79.534064 79.534064
2123 0.052938 0.052938 79.532938 79.532938
2124 0.049378 0.049378 79.529378 79.529378
2146 0.049208 0.049208 79.529208 79.529208
2147 0.047893 0.047893 79.527893 79.527893
2153 0.047281 0.047281 79.527281 79.527281
2162 0.045811 0.045811 79.525811 79.525811
2180 0.045681 0.045681 79.525681 79.525681
2181 0.042882 0.042882 79.522882 79.522882
2192 0.042803 0.042803 79.522803 79.522803
2202 0.041576 0.041576 79.521576 79.521576
2210 0.041560 0.041560 79.521560 79.521560
2220 0.039810 0.039810 79.519810 79.519810
2229 0.038787 0.038787 79.518787 79.518787
2230 0.038645 0.038645 79.518645 79.518645
2231 0.038268 0.038268 79.518268 79.518268
2233 0.037605 0.037605 79.517605 79.517605
2242 0.036553 0.036553 79.516553 79.516553
2250 0.036485 0.036485 79.516485 79.516485
2252 0.035793 0.035793 79.515793 79.515793
2254 0.034887 0.034887 79.514887 79.514887
2261 0.034395 0.034395 79.514395 79.514395
2272 0.031932 0.031932 79.511932 79.511932
2282 0.030987 0.030987 79.510987 79.510987
2291 0.029463 0.029463 79.509463 79.509463
2302 0.028169 0.028169 79.508169 79.508169
2318 0.027947 0.027947 79.507947 79.507947
2321 0.027575 0.027575 79.507575 79.507575
2324 0.027487 0.027487 79.507487 79.507487
2326 0.026880 0.026880 79.506880 79.506880
2341 0.025230 0.025230 79.505230 79.505230
2344 0.025186 0.025186 79.505186 79.505186
2351 0.024882 0.024882 79.504882 79.504882
2362 0.024638 0.024638 79.504638 79.504638
2363 0.024470 0.024470 79.504470 79.504470
2369 0.023632 0.023632 79.503632 79.503632
2381 0.023328 0.023328 79.503328 79.503328
2382 0.023169 0.023169 79.503169 79.503169
2384 0.022533 0.022533 79.502533 79.502533
2403 0.022336 0.022336 79.502336 79.502336
2406 0.022203 0.022203 79.502203 79.502203
2407 0.020972 0.020972 79.500972 79.500972
2414 0.020811 0.020811 79.500811 79.500811
2422 0.020491 0.020491 79.500491 79.500491
2432 0.020444 0.020444 79.500444 79.500444
2434 0.020219 0.020219 79.500219 79.500219
2436 0.019457 0.019457 79.499457 79.499457
2442 0.018950 0.018950 79.498950 79.498950
2445 0.018483 0.018483 79.498483 79.498483
2455 0.018466 0.018466 79.498466 79.498466
2462 0.018426 0.018426 79.498426 79.498426
2463 0.018019 0.018019 79.498019 79.498019
2464 0.017754 0.017754 79.497754 79.497754
2477 0.017638 0.017638 79.497638 79.497638
2479 0.017518 0.017518 79.497518 79.497518
2482 0.017216 0.017216 79.497216 79.497216
2486 0.016938 0.016938 79.496938 79.496938
2493 0.016586 0.016586 79.496586 79.496586
2502 0.015805 0.015805 79.495805 79.495805
2513 0.015441 0.015441 79.495441 79.495441
2521 0.014768 0.014768 79.494768 79.494768
2537 0.014478 0.014478 79.494478 79.494478
2540 0.014351 0.014351 79.494351 79.494351
2541 0.013750 0.013750 79.493750 79.493750
2548 0.013368 0.013368 79.493368 79.493368
2563 0.012953 0.012953 79.492953 79.492953
2574 0.012795 0.012795 79.492795 79.492795
2581 0.012462 0.012462 79.492462 79.492462
2585 0.012296 0.012296 79.492296 79.492296
2589 0.012149 0.012149 79.492149 79.492149
2601 0.011776 0.011776 79.491776 79.491776
2602 0.011690 0.011690 79.491690 79.491690
2611 0.011504 0.011504 79.491504 79.491504
2622 0.011021 0.011021 79.491021 79.491021
2626 0.010704 0.010704 79.490704 79.490704
2627 0.010394 0.010394 79.490394 79.490394
2642 0.010121 0.010121 79.490121 79.490121
2643 0.009939 0.009939 79.489939 79.489939
2656 0.009915 0.009915 79.489915 79.489915
2661 0.009677 0.009677 79.489677 79.489677
2663 0.009483 0.009483 79.489483 79.489483
2681 0.009310 0.009310 79.489310 79.489310
2682 0.009198 0.009198 79.489198 79.489198
2692 0.008874 0.008874 79.488874 79.488874
2701 0.008608 0.008608 79.488608 79.488608
2710 0.008291 0.008291 79.488291 79.488291
2721 0.008058 0.008058 79.488058 79.488058
2724 0.007952 0.007952 79.487952 79.487952
2735 0.007833 0.007833 79.487833 79.487833
2741 0.007634 0.007634 79.487634 79.487634
2743 0.007602 0.007602 79.487602 79.487602
2747 0.007540 0.007540 79.487540 79.487540
2757 0.007427 0.007427 79.487427 79.487427
2762 0.007030 0.007030 79.487030 79.487030
2776 0.007023 0.007023 79.487023 79.487023
2782 0.006952 0.006952 79.486952 79.486952
2787 0.006932 0.006932 79.486932 79.486932
2792 0.006911 0.006911 79.486911 79.486911
2797 0.006715 0.006715 79.486715 79.486715
2801 0.006601 0.006601 79.486601 79.486601
2802 0.006542 0.006542 79.486542 79.486542
2807 0.006484 0.006484 79.486484 79.486484
2809 0.006484 0.006484 79.486484 79.486484
2812 0.006327 0.006327 79.486327 79.486327
2821 0.006185 0.006185 79.486185 79.486185
2822 0.006122 0.006122 79.486122 79.486122
2823 0.005595 0.005595 79.485595 79.485595
2852 0.005420 0.005420 79.485420 79.485420
2853 0.005131 0.005131 79.485131 79.485131
2863 0.005129 0.005129 79.485129 79.485129
2864 0.004981 0.004981 79.484981 79.484981
2875 0.004886 0.004886 79.484886 79.484886
2882 0.004736 0.004736 79.484736 79.484736
2886 0.004699 0.004699 79.484699 79.484699
2895 0.004629 0.004629 79.484629 79.484629
2897 0.004623 0.004623 79.484623 79.484623
2902 0.004545 0.004545 79.484545 79.484545
2903 0.004407 0.004407 79.484407 79.484407
2921 0.004100 0.004100 79.484100 79.484100
2941 0.004008 0.004008 79.484008 79.484008
2947 0.003909 0.003909 79.483909 79.483909
2962 0.003803 0.003803 79.483803 79.483803
2965 0.003725 0.003725 79.483725 79.483725
2969 0.003597 0.003597 79.483597 79.483597
2971 0.003596 0.003596 79.483596 79.483596
2972 0.003595 0.003595 79.483595 79.483595
2984 0.003479 0.003479 79.483479 79.483479
2995 0.003477 0.003477 79.483477 79.483477
3002 0.003410 0.003410 79.483410 79.483410
3007 0.003338 0.003338 79.483338 79.483338
3020 0.003285 0.003285 79.483285 79.483285
3022 0.003227 0.003227 79.483227 79.483227
3043 0.003212 0.003212 79.483212 79.483212
3045 0.003065 0.003065 79.483065 79.483065
3061 0.002978 0.002978 79.482978 79.482978
3063 0.002964 0.002964 79.482964 79.482964
3072 0.002876 0.002876 79.482876 79.482876
3075 0.002849 0.002849 79.482849 79.482849
3082 0.002816 0.002816 79.482816 79.482816
3085 0.002770 0.002770 79.482770 79.482770
3095 0.002741 0.002741 79.482741 79.482741
3102 0.002590 0.002590 79.482590 79.482590
3107 0.002547 0.002547 79.482547 79.482547
3123 0.002457 0.002457 79.482457 79.482457
3125 0.002425 0.002425 79.482425 79.482425
3135 0.002417 0.002417 79.482417 79.482417
3141 0.002330 0.002330 79.482330 79.482330
3142 0.002315 0.002315 79.482315 79.482315
3143 0.002280 0.002280 79.482280 79.482280
3165 0.002252 0.002252 79.482252 79.482252
3170 0.002188 0.002188 79.482188 79.482188
3175 0.002131 0.002131 79.482131 79.482131
3182 0.002071 0.002071 79.482071 79.482071
3184 0.002063 0.002063 79.482063 79.482063
3186 0.002037 0.002037 79.482037 79.482037
3196 0.002002 0.002002 79.482002 79.482002
3203 0.001879 0.001879 79.481879 79.481879
3224 0.001814 0.001814 79.481814 79.481814
3225 0.001813 0.001813 79.481813 79.481813
3227 0.001798 0.001798 79.481798 79.481798
3241 0.001694 0.001694 79.481694 79.481694
3263 0.001687 0.001687 79.481687 79.481687
3265 0.001677 0.001677 79.481677 79.481677
3267 0.001641 0.001641 79.481641 79.481641
3287 0.001590 0.001590 79.481590 79.481590
3288 0.001534 0.001534 79.481534 79.481534
3302 0.001523 0.001523 79.481523 79.481523
3309 0.001490 0.001490 79.481490 79.481490
3321 0.001479 0.001479 79.481479 79.481479
3322 0.001474 0.001474 79.481474 79.481474
3323 0.001463 0.001463 79.481463 79.481463
3336 0.001418 0.001418 79.481418 79.481418
3340 0.001305 0.001305 79.481305 79.481305
3342 0.001258 0.001258 79.481258 79.481258
3360 0.001224 0.001224 79.481224 79.481224
3363 0.001175 0.001175 79.481175 79.481175
3381 0.001166 0.001166 79.481166 79.481166
3383 0.001150 0.001150 79.481150 79.481150
3385 0.001134 0.001134 79.481134 79.481134
3393 0.001132 0.001132 79.481132 79.481132
3400 0.001107 0.001107 79.481107 79.481107
3403 0.001086 0.001086 79.481086 79.481086
3404 0.001037 0.001037 79.481037 79.481037
3419 0.001032 0.001032 79.481032 79.481032
3422 0.000996 0.000996 79.480996 79.480996
3427 0.000941 0.000941 79.480941 79.480941
3441 0.000912 0.000912 79.480912 79.480912
3445 0.000862 0.000862 79.480862 79.480862
3467 0.000860 0.000860 79.480860 79.480860
3468 0.000832 0.000832 79.480832 79.480832
3475 0.000821 0.000821 79.480821 79.480821
3478 0.000793 0.000793 79.480793 79.480793
3482 0.000791 0.000791 79.480791 79.480791
3483 0.000779 0.000779 79.480779 79.480779
3484 0.000766 0.000766 79.480766 79.480766
3493 0.000763 0.000763 79.480763 79.480763
3496 0.000757 0.000757 79.480757 79.480757
3504 0.000729 0.000729 79.480729 79.480729
3523 0.000723 0.000723 79.480723 79.480723
3528 0.000688 0.000688 79.480688 79.480688
3531 0.000671 0.000671 79.480671 79.480671
3542 0.000661 0.000661 79.480661 79.480661
3543 0.000641 0.000641 79.480641 79.480641
3546 0.000640 0.000640 79.480640 79.480640
3549 0.000600 0.000600 79.480600 79.480600
3561 0.000549 0.000549 79.480549 79.480549
3582 0.000533 0.000533 79.480533 79.480533
3585 0.000520 0.000520 79.480520 79.480520
3589 0.000507 0.000507 79.480507 79.480507
3600 0.000506 0.000506 79.480506 79.480506
3601 0.000498 0.000498 79.480498 79.480498
3604 0.000484 0.000484 79.480484 79.480484
3617 0.000481 0.000481 79.480481 79.480481
3622 0.000459 0.000459 79.480459 79.480459
3625 0.000443 0.000443 79.480443 79.480443
3640 0.000427 0.000427 79.480427 79.480427
3641 0.000411 0.000411 79.480411 79.480411
3642 0.000401 0.000401 79.480401 79.480401
3646 0.000397 0.000397 79.480397 79.480397
3659 0.000385 0.000385 79.480385 79.480385
3661 0.000374 0.000374 79.480374 79.480374
3664 0.000372 0.000372 79.480372 79.480372
3666 0.000369 0.000369 79.480369 79.480369
3669 0.000355 0.000355 79.480355 79.480355
3671 0.000347 0.000347 79.480347 79.480347
3685 0.000339 0.000339 79.480339 79.480339
3689 0.000338 0.000338 79.480338 79.480338
3697 0.000337 0.000337 79.480337 79.480337
3703 0.000333 0.000333 79.480333 79.480333
3704 0.000322 0.000322 79.480322 79.480322
3706 0.000317 0.000317 79.480317 79.480317
3722 0.000303 0.000303 79.480303 79.480303
3723 0.000296 0.000296 79.480296 79.480296
3735 0.000294 0.000294 79.480294 79.480294
3741 0.000282 0.000282 79.480282 79.480282
3746 0.000280 0.000280 79.480280 79.480280
3747 0.000274 0.000274 79.480274 79.480274
3765 0.000265 0.000265 79.480265 79.480265
3766 0.000259 0.000259 79.480259 79.480259
3777 0.000255 0.000255 79.480255 79.480255
3781 0.000243 0.000243 79.480243 79.480243
3790 0.000242 0.000242 79.480242 79.480242
3794 0.000234 0.000234 79.480234 79.480234
3802 0.000224 0.000224 79.480224 79.480224
3803 0.000214 0.000214 79.480214 79.480214
3821 0.000212 0.000212 79.480212 79.480212
3822 0.000202 0.000202 79.480202 79.480202
3823 0.000201 0.000201 79.480201 79.480201
3826 0.000200 0.000200 79.480200 79.480200
3839 0.000199 0.000199 79.480199 79.480199
3841 0.000193 0.000193 79.480193 79.480193
3846 0.000186 0.000186 79.480186 79.480186
3861 0.000179 0.000179 79.480179 79.480179
3862 0.000179 0.000179 79.480179 79.480179
3867 0.000174 0.000174 79.480174 79.480174
3883 0.000159 0.000159 79.480159 79.480159
3902 0.000148 0.000148 79.480148 79.480148
3905 0.000144 0.000144 79.480144 79.480144
3923 0.000143 0.000143 79.480143 79.480143
3925 0.000135 0.000135 79.480135 79.480135
3927 0.000133 0.000133 79.480133 79.480133
3941 0.000132 0.000132 79.480132 79.480132
3942 0.000121 0.000121 79.480121 79.480121
3961 0.000109 0.000109 79.480109 79.480109
3981 0.000108 0.000108 79.480108 79.480108
3985 0.000107 0.000107 79.480107 79.480107
3986 0.000105 0.000105 79.480105 79.480105
3998 0.000105 0.000105 79.480105 79.480105
4002 0.000105 0.000105 79.480105 79.480105
4003 0.000101 0.000101 79.480101 79.480101
4004 0.000100 0.000100 79.480100 79.480100
4021 0.000092 0.000092 79.480092 79.480092
4044 0.000089 0.000089 79.480089 79.480089
4048 0.000086 0.000086 79.480086 79.480086
4056 0.000083 0.000083 79.480083 79.480083
4058 0.000081 0.000081 79.480081 79.480081
4062 0.000078 0.000078 79.480078 79.480078
4064 0.000073 0.000073 79.480073 79.480073
4081 0.000072 0.000072 79.480072 79.480072
4092 0.000065 0.000065 79.480065 79.480065
4101 0.000064 0.000064 79.480064 79.480064
4102 0.000062 0.000062 79.480062 79.480062
4103 0.000062 0.000062 79.480062 79.480062
4104 0.000062 0.000062 79.480062 79.480062
4124 0.000059 0.000059 79.480059 79.480059
4126 0.000057 0.000057 79.480057 79.480057
4133 0.000057 0.000057 79.480057 79.480057
4141 0.000053 0.000053 79.480053 79.480053
4143 0.000052 0.000052 79.480052 79.480052
4163 0.000052 0.000052 79.480052 79.480052
4164 0.000049 0.000049 79.480049 79.480049
4170 0.000049 0.000049 79.480049 79.480049
4171 0.000047 0.000047 79.480047 79.480047
4183 0.000044 0.000044 79.480044 79.480044
4186 0.000042 0.000042 79.480042 79.480042
4205 0.000040 0.000040 79.480040 79.480040
4209 0.000039 0.000039 79.480039 79.480039
4210 0.000038 0.000038 79.480038 79.480038
4224 0.000036 0.000036 79.480036 79.480036
4225 0.000035 0.000035 79.480035 79.480035
4230 0.000033 0.000033 79.480033 79.480033
4241 0.000032 0.000032 79.480032 79.480032
4248 0.000032 0.000032 79.480032 79.480032
4255 0.000030 0.000030 79.480030 79.480030
4260 0.000030 0.000030 79.480030 79.480030
4265 0.000029 0.000029 79.480029 79.480029
4268 0.000029 0.000029 79.480029 79.480029
4280 0.000028 0.000028 79.480028 79.480028
4283 0.000027 0.000027 79.480027 79.480027
4287 0.000027 0.000027 79.480027 79.480027
4301 0.000026 0.000026 79.480026 79.480026
4302 0.000025 0.000025 79.480025 79.480025
4310 0.000025 0.000025 79.480025 79.480025
4317 0.000024 0.000024 79.480024 79.480024
4322 0.000024 0.000024 79.480024 79.480024
4326 0.000024 0.000024 79.480024 79.480024
4327 0.000023 0.000023 79.480023 79.480023
4328 0.000023 0.000023 79.480023 79.480023
4331 0.000022 0.000022 79.480022 79.480022
4341 0.000020 0.000020 79.480020 79.480020
4361 0.000019 0.000019 79.480019 79.480019
4367 0.000018 0.000018 79.480018 79.480018
4381 0.000018 0.000018 79.480018 79.480018
4384 0.000017 0.000017 79.480017 79.480017
4386 0.000015 0.000015 79.480015 79.480015
4402 0.000015 0.000015 79.480015 79.480015
4405 0.000015 0.000015 79.480015 79.480015
4406 0.000014 0.000014 79.480014 79.480014
4407 0.000014 0.000014 79.480014 79.480014
4416 0.000014 0.000014 79.480014 79.480014
4421 0.000013 0.000013 79.480013 79.480013
4435 0.000012 0.000012 79.480012 79.480012
4438 0.000012 0.000012 79.480012 79.480012
4441 0.000012 0.000012 79.480012 79.480012
4443 0.000011 0.000011 79.480011 79.480011
4449 0.000011 0.000011 79.480011 79.480011
4456 0.000011 0.000011 79.480011 79.480011
4457 0.000011 0.000011 79.480011 79.480011
4462 0.000011 0.000011 79.480011 79.480011
4463 0.000010 0.000010 79.480010 79.480010
4467 0.000010 0.000010 79.480010 79.480010
4471 0.000010 0.000010 79.480010 79.480010
4481 0.000010 0.000010 79.480010 79.480010
4482 0.000009 0.000009 79.480009 79.480009
4501 0.000008 0.000008 79.480008 79.480008
4509 0.000008 0.000008 79.480008 79.480008
4511 0.000007 0.000007 79.480007 79.480007
4521 0.000007 0.000007 79.480007 79.480007
4529 0.000007 0.000007 79.480007 79.480007
4537 0.000006 0.000006 79.480006 79.480006
4542 0.000006 0.000006 79.480006 79.480006
4545 0.000006 0.000006 79.480006 79.480006
4552 0.000005 0.000005 79.480005 79.480005
4557 0.000005 0.000005 79.480005 79.480005
4564 0.000005 0.000005 79.480005 79.480005
4568 0.000005 0.000005 79.480005 79.480005
4569 0.000005 0.000005 79.480005 79.480005
4581 0.000004 0.000004 79.480004 79.480004
4586 0.000004 0.000004 79.480004 79.480004
4601 0.000003 0.000003 79.480003 79.480003
4621 0.000003 0.000003 79.480003 79.480003
4622 0.000003 0.000003 79.480003 79.480003
4628 0.000003 0.000003 79.480003 79.480003
4643 0.000002 0.000002 79.480002 79.480002
4648 0.000002 0.000002 79.480002 79.480002
4662 0.000002 0.000002 79.480002 79.480002
4670 0.000002 0.000002 79.480002 79.480002
4681 0.000002 0.000002 79.480002 79.480002
4682 0.000002 0.000002 79.480002 79.480002
4701 0.000001 0.000001 79.480001 79.480001
4702 0.000001 0.000001 79.480001 79.480001
4711 0.000001 0.000001 79.480001 79.480001
4733 0.000001 0.000001 79.480001 79.480001
4734 0.000001 0.000001 79.480001 79.480001
4740 0.000001 0.000001 79.480001 79.480001
4741 0.000001 0.000001 79.480001 79.480001
4766 0.000001 0.000001 79.480001 79.480001
4772 0.000001 0.000001 79.480001 79.480001
4775 0.000001 0.000001 79.480001 79.480001
4776 0.000001 0.000001 79.480001 79.480001
4777 0.000001 0.000001 79.480001 79.480001
4781 0.000000 0.000000 79.480000 79.480000
4787 0.000000 0.000000 79.480000 79.480000
4803 0.000000 0.000000 79.480000 79.480000
4818 0.000000 0.000000 79.480000 79.480000
4819 0.000000 0.000000 79.480000 79.480000
4821 0.000000 0.000000 79.480000 79.480000
4828 0.000000 0.000000 79.480000 79.480000
4837 0.000000 0.000000 79.480000 79.480000
4842 0.000000 0.000000 79.480000 79.480000
4861 0.000000 0.000000 79.480000 79.480000
4873 0.000000 0.000000 79.480000 79.480000
4875 0.000000 0.000000 79.480000 79.480000
4881 0.000000 0.000000 79.480000 79.480000
4883 0.000000 0.000000 79.480000 79.480000
4884 0.000000 0.000000 79.480000 79.480000
4886 0.000000 0.000000 79.480000 79.480000
4901 0.000000 0.000000 79.480000 79.480000
4903 0.000000 0.000000 79.480000 79.480000
4910 0.000000 0.000000 79.480000 79.480000
4924 0.000000 0.000000 79.480000 79.480000
4936 0.000000 0.000000 79.480000 79.480000
4940 0.000000 0.000000 79.480000 79.480000
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
1 16.656005 16.656005 96.136005 96.136005
20 16.298276 16.298276 95.778276 95.778276
43 16.033845 16.033845 95.513845 95.513845
67 15.548407 15.548407 95.028407 95.028407
70 14.933987 14.933987 94.413987 94.413987
86 14.645628 14.645628 94.125628 94.125628
115 14.103812 14.103812 93.583812 93.583812
166 13.851673 13.851673 93.331673 93.331673
181 13.750848 13.750848 93.230848 93.230848
201 13.328557 13.328557 92.808557 92.808557
204 13.019154 13.019154 92.499154 92.499154
233 12.547283 12.547283 92.027283 92.027283
244 12.333365 12.333365 91.813365 91.813365
245 12.282399 12.282399 91.762399 91.762399
262 12.096226 12.096226 91.576226 91.576226
266 11.940804 11.940804 91.420804 91.420804
272 11.936926 11.936926 91.416926 91.416926
281 11.767737 11.767737 91.247737 91.247737
289 11.627459 11.627459 91.107459 91.107459
294 11.585208 11.585208 91.065208 91.065208
295 11.526696 11.526696 91.006696 91.006696
296 11.338450 11.338450 90.818450 90.818450
308 11.287521 11.287521 90.767521 90.767521
313 11.177560 11.177560 90.657560 90.657560
322 10.997250 10.997250 90.477250 90.477250
324 10.863371 10.863371 90.343371 90.343371
326 10.856486 10.856486 90.336486 90.336486
329 10.478651 10.478651 89.958651 89.958651
341 9.873779 9.873779 89.353779 89.353779
