"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b" "best af(x)+b"
618 129717.622639 129717.622639 129625.532639 129625.532639
622 114668.458828 114668.458828 114576.368828 114576.368828
643 111423.571984 111423.571984 111331.481984 111331.481984
644 99706.760786 99706.760786 99614.670786 99614.670786
664 96147.802377 96147.802377 96055.712377 96055.712377
666 95767.553552 95767.553552 95675.463552 95675.463552
673 95535.734959 95535.734959 95443.644959 95443.644959
682 94691.432760 94691.432760 94599.342760 94599.342760
683 91182.149679 91182.149679 91090.059679 91090.059679
686 90921.609345 90921.609345 90829.519345 90829.519345
690 83668.573140 83668.573140 83576.483140 83576.483140
743 81096.166096 81096.166096 81004.076096 81004.076096
747 80138.352342 80138.352342 80046.262342 80046.262342
756 78693.320094 78693.320094 78601.230094 78601.230094
761 78095.693868 78095.693868 78003.603868 78003.603868
763 77168.735274 77168.735274 77076.645274 77076.645274
765 77158.642712 77158.642712 77066.552712 77066.552712
770 74575.409087 74575.409087 74483.319087 74483.319087
788 74570.017602 74570.017602 74477.927602 74477.927602
790 74115.581825 74115.581825 74023.491825 74023.491825
799 72561.229539 72561.229539 72469.139539 72469.139539
804 72211.539789 72211.539789 72119.449789 72119.449789
816 71809.972935 71809.972935 71717.882935 71717.882935
819 71578.393932 71578.393932 71486.303932 71486.303932
822 70632.675640 70632.675640 70540.585640 70540.585640
846 70376.793401 70376.793401 70284.703401 70284.703401
855 70044.659518 70044.659518 69952.569518 69952.569518
868 69351.958675 69351.958675 69259.868675 69259.868675
882 69247.181577 69247.181577 69155.091577 69155.091577
893 69052.954960 69052.954960 68960.864960 68960.864960
905 68508.006000 68508.006000 68415.916000 68415.916000
922 67797.261487 67797.261487 67705.171487 67705.171487
945 66940.600760 66940.600760 66848.510760 66848.510760
962 66339.933949 66339.933949 66247.843949 66247.843949
968 66323.849233 66323.849233 66231.759233 66231.759233
976 65759.728949 65759.728949 65667.638949 65667.638949
982 64164.142218 64164.142218 64072.052218 64072.052218
1000 63747.691108 63747.691108 63655.601108 63655.601108
1001 63195.193538 63195.193538 63103.103538 63103.103538
1007 62362.688792 62362.688792 62270.598792 62270.598792
1017 61796.879951 61796.879951 61704.789951 61704.789951
1025 60521.429553 60521.429553 60429.339553 60429.339553
1028 60496.213185 60496.213185 60404.123185 60404.123185
1030 58869.196357 58869.196357 58777.106357 58777.106357
1041 57589.799259 57589.799259 57497.709259 57497.709259
1044 56960.504125 56960.504125 56868.414125 56868.414125
1062 56302.169304 56302.169304 56210.079304 56210.079304
1063 51904.540788 51904.540788 51812.450788 51812.450788
1081 49698.801381 49698.801381 49606.711381 49606.711381
1098 46620.687029 46620.687029 46528.597029 46528.597029
1102 44419.402922 44419.402922 44327.312922 44327.312922
1121 43183.719124 43183.719124 43091.629124 43091.629124
1128 38551.451571 38551.451571 38459.361571 38459.361571
1141 38185.417015 38185.417015 38093.327015 38093.327015
1143 36502.764309 36502.764309 36410.674309 36410.674309
1147 35855.632216 35855.632216 35763.542216 35763.542216
1162 34231.262064 34231.262064 34139.172064 34139.172064
1172 32152.280838 32152.280838 32060.190838 32060.190838
1181 31057.851833 31057.851833 30965.761833 30965.761833
1189 30437.941241 30437.941241 30345.851241 30345.851241
1192 30377.162620 30377.162620 30285.072620 30285.072620
1197 30190.224294 30190.224294 30098.134294 30098.134294
1202 29136.678699 29136.678699 29044.588699 29044.588699
1206 28440.152118 28440.152118 28348.062118 28348.062118
1222 27729.071774 27729.071774 27636.981774 27636.981774
1225 26228.640384 26228.640384 26136.550384 26136.550384
1235 25221.834508 25221.834508 25129.744508 25129.744508
1241 24734.709197 24734.709197 24642.619197 24642.619197
1242 24201.191799 24201.191799 24109.101799 24109.101799
1250 23984.893420 23984.893420 23892.803420 23892.803420
1262 23801.582906 23801.582906 23709.492906 23709.492906
1263 22837.680946 22837.680946 22745.590946 22745.590946
1284 22621.243268 22621.243268 22529.153268 22529.153268
1305 22608.015826 22608.015826 22515.925826 22515.925826
1306 22492.489287 22492.489287 22400.399287 22400.399287
1308 22456.986067 22456.986067 22364.896067 22364.896067
1311 22118.301953 22118.301953 22026.211953 22026.211953
1341 21959.679776 21959.679776 21867.589776 21867.589776
1363 21813.438031 21813.438031 21721.348031 21721.348031
1379 21667.499786 21667.499786 21575.409786 21575.409786
1382 21644.002897 21644.002897 21551.912897 21551.912897
1383 21414.497716 21414.497716 21322.407716 21322.407716
1395 21222.253188 21222.253188 21130.163188 21130.163188
1404 21081.384492 21081.384492 20989.294492 20989.294492
1422 20639.578586 20639.578586 20547.488586 20547.488586
1437 20618.065335 20618.065335 20525.975335 20525.975335
1441 20435.846573 20435.846573 20343.756573 20343.756573
1446 20372.937179 20372.937179 20280.847179 20280.847179
1453 20345.299668 20345.299668 20253.209668 20253.209668
1466 20191.666080 20191.666080 20099.576080 20099.576080
1471 20164.798092 20164.798092 20072.708092 20072.708092
1472 19709.066865 19709.066865 19616.976865 19616.976865
1484 19646.411745 19646.411745 19554.321745 19554.321745
1485 18518.174245 18518.174245 18426.084245 18426.084245
1511 18466.225646 18466.225646 18374.135646 18374.135646
1515 18416.137113 18416.137113 18324.047113 18324.047113
1522 18202.327737 18202.327737 18110.237737 18110.237737
1526 17466.557055 17466.557055 17374.467055 17374.467055
1543 17279.729134 17279.729134 17187.639134 17187.639134
1552 16837.281900 16837.281900 16745.191900 16745.191900
1554 16660.721646 16660.721646 16568.631646 16568.631646
1556 16514.157349 16514.157349 16422.067349 16422.067349
1562 16153.167295 16153.167295 16061.077295 16061.077295
1563 15539.932869 15539.932869 15447.842869 15447.842869
1573 15433.537390 15433.537390 15341.447390 15341.447390
1581 15250.311296 15250.311296 15158.221296 15158.221296
1582 15083.785107 15083.785107 14991.695107 14991.695107
1583 14563.588678 14563.588678 14471.498678 14471.498678
1593 14197.534175 14197.534175 14105.444175 14105.444175
1605 14025.166916 14025.166916 13933.076916 13933.076916
1611 13921.702434 13921.702434 13829.612434 13829.612434
1615 13440.078470 13440.078470 13347.988470 13347.988470
1616 13373.222639 13373.222639 13281.132639 13281.132639
1626 13306.586980 13306.586980 13214.496980 13214.496980
1628 13153.824330 13153.824330 13061.734330 13061.734330
1631 12760.864510 12760.864510 12668.774510 12668.774510
1646 12448.676065 12448.676065 12356.586065 12356.586065
1649 12391.884410 12391.884410 12299.794410 12299.794410
1660 12115.135557 12115.135557 12023.045557 12023.045557
1661 12067.529580 12067.529580 11975.439580 11975.439580
1665 11502.598312 11502.598312 11410.508312 11410.508312
1681 11435.916373 11435.916373 11343.826373 11343.826373
1686 11146.056346 11146.056346 11053.966346 11053.966346
1698 10991.855470 10991.855470 10899.765470 10899.765470
1703 10877.147991 10877.147991 10785.057991 10785.057991
1706 10624.015359 10624.015359 10531.925359 10531.925359
1727 10611.400091 10611.400091 10519.310091 10519.310091
1728 10447.162131 10447.162131 10355.072131 10355.072131
1736 10430.617464 10430.617464 10338.527464 10338.527464
1737 10399.360012 10399.360012 10307.270012 10307.270012
1742 10084.985369 10084.985369 9992.895369 9992.895369
1761 10053.656760 10053.656760 9961.566760 9961.566760
1764 10049.494849 10049.494849 9957.404849 9957.404849
1766 9978.595316 9978.595316 9886.505316 9886.505316
1767 9945.496957 9945.496957 9853.406957 9853.406957
1783 9849.097069 9849.097069 9757.007069 9757.007069
1790 9817.769517 9817.769517 9725.679517 9725.679517
1805 9733.302364 9733.302364 9641.212364 9641.212364
1806 9701.977756 9701.977756 9609.887756 9609.887756
1824 9647.964526 9647.964526 9555.874526 9555.874526
1829 9640.339362 9640.339362 9548.249362 9548.249362
1830 9634.606762 9634.606762 9542.516762 9542.516762
1842 9560.849742 9560.849742 9468.759742 9468.759742
1847 9476.360012 9476.360012 9384.270012 9384.270012
1861 9358.555225 9358.555225 9266.465225 9266.465225
1868 9308.554063 9308.554063 9216.464063 9216.464063
1881 9273.261223 9273.261223 9181.171223 9181.171223
1887 9269.919780 9269.919780 9177.829780 9177.829780
1888 9268.462437 9268.462437 9176.372437 9176.372437
1897 9147.131431 9147.131431 9055.041431 9055.041431
1903 9100.479318 9100.479318 9008.389318 9008.389318
1906 9044.689827 9044.689827 8952.599827 8952.599827
1920 9028.049428 9028.049428 8935.959428 8935.959428
1921 9015.683456 9015.683456 8923.593456 8923.593456
1925 9006.759281 9006.759281 8914.669281 8914.669281
1929 8999.229730 8999.229730 8907.139730 8907.139730
1935 8982.184716 8982.184716 8890.094716 8890.094716
1938 8924.621523 8924.621523 8832.531523 8832.531523
1941 8888.547382 8888.547382 8796.457382 8796.457382
1946 8863.055722 8863.055722 8770.965722 8770.965722
1947 8701.560985 8701.560985 8609.470985 8609.470985
1949 8691.473644 8691.473644 8599.383644 8599.383644
1961 8607.720011 8607.720011 8515.630011 8515.630011
1968 8563.840191 8563.840191 8471.750191 8471.750191
1971 8553.757489 8553.757489 8461.667489 8461.667489
1982 8475.303384 8475.303384 8383.213384 8383.213384
1983 8429.049281 8429.049281 8336.959281 8336.959281
1989 8403.290419 8403.290419 8311.200419 8311.200419
2001 8204.146399 8204.146399 8112.056399 8112.056399
2021 8174.873250 8174.873250 8082.783250 8082.783250
2022 8122.679530 8122.679530 8030.589530 8030.589530
2033 8112.966395 8112.966395 8020.876395 8020.876395
2037 8078.613246 8078.613246 7986.523246 7986.523246
2040 8027.681756 8027.681756 7935.591756 7935.591756
2042 7964.806936 7964.806936 7872.716936 7872.716936
2045 7901.567486 7901.567486 7809.477486 7809.477486
2061 7779.092597 7779.092597 7687.002597 7687.002597
2073 7762.201218 7762.201218 7670.111218 7670.111218
2082 7689.288127 7689.288127 7597.198127 7597.198127
2083 7592.039545 7592.039545 7499.949545 7499.949545
2102 7360.200003 7360.200003 7268.110003 7268.110003
2121 7293.511583 7293.511583 7201.421583 7201.421583
2123 7292.833560 7292.833560 7200.743560 7200.743560
2136 7218.595437 7218.595437 7126.505437 7126.505437
2142 7201.004693 7201.004693 7108.914693 7108.914693
2149 7128.566595 7128.566595 7036.476595 7036.476595
2162 7100.396342 7100.396342 7008.306342 7008.306342
2163 7079.144945 7079.144945 6987.054945 6987.054945
2174 7049.273578 7049.273578 6957.183578 6957.183578
2181 7033.870495 7033.870495 6941.780495 6941.780495
2192 7012.508708 7012.508708 6920.418708 6920.418708
2193 6948.584076 6948.584076 6856.494076 6856.494076
2201 6917.431781 6917.431781 6825.341781 6825.341781
2202 6907.901251 6907.901251 6815.811251 6815.811251
2204 6905.545840 6905.545840 6813.455840 6813.455840
2212 6898.641026 6898.641026 6806.551026 6806.551026
2218 6845.518423 6845.518423 6753.428423 6753.428423
2222 6756.755822 6756.755822 6664.665822 6664.665822
2241 6728.733293 6728.733293 6636.643293 6636.643293
2245 6705.241259 6705.241259 6613.151259 6613.151259
2246 6681.351351 6681.351351 6589.261351 6589.261351
2263 6615.797772 6615.797772 6523.707772 6523.707772
2278 6612.874649 6612.874649 6520.784649 6520.784649
2284 6571.173467 6571.173467 6479.083467 6479.083467
2300 6558.185160 6558.185160 6466.095160 6466.095160
2305 6535.460619 6535.460619 6443.370619 6443.370619
2307 6517.099331 6517.099331 6425.009331 6425.009331
2308 6446.948602 6446.948602 6354.858602 6354.858602
2321 6437.137372 6437.137372 6345.047372 6345.047372
2322 6429.537011 6429.537011 6337.447011 6337.447011
2330 6393.923493 6393.923493 6301.833493 6301.833493
2332 6365.282765 6365.282765 6273.192765 6273.192765
2342 6346.071419 6346.071419 6253.981419 6253.981419
2347 6344.940644 6344.940644 6252.850644 6252.850644
2349 6341.195909 6341.195909 6249.105909 6249.105909
2356 6335.686221 6335.686221 6243.596221 6243.596221
2357 6333.434864 6333.434864 6241.344864 6241.344864
2361 6292.685627 6292.685627 6200.595627 6200.595627
2381 6238.066060 6238.066060 6145.976060 6145.976060
2395 6219.876158 6219.876158 6127.786158 6127.786158
2404 6215.600386 6215.600386 6123.510386 6123.510386
2406 6209.460289 6209.460289 6117.370289 6117.370289
2408 6163.217678 6163.217678 6071.127678 6071.127678
2415 6156.775627 6156.775627 6064.685627 6064.685627
2422 6119.528451 6119.528451 6027.438451 6027.438451
2441 6063.053116 6063.053116 5970.963116 5970.963116
2461 6057.560036 6057.560036 5965.470036 5965.470036
2462 6005.197108 6005.197108 5913.107108 5913.107108
2482 5959.907135 5959.907135 5867.817135 5867.817135
2503 5930.832199 5930.832199 5838.742199 5838.742199
2527 5905.495400 5905.495400 5813.405400 5813.405400
2542 5889.495470 5889.495470 5797.405470 5797.405470
2568 5864.384464 5864.384464 5772.294464 5772.294464
2581 5859.645542 5859.645542 5767.555542 5767.555542
2583 5858.443064 5858.443064 5766.353064 5766.353064
2585 5856.804004 5856.804004 5764.714004 5764.714004
2594 5854.065301 5854.065301 5761.975301 5761.975301
2595 5843.555058 5843.555058 5751.465058 5751.465058
2605 5840.840169 5840.840169 5748.750169 5748.750169
2607 5823.686324 5823.686324 5731.596324 5731.596324
2611 5811.788482 5811.788482 5719.698482 5719.698482
2624 5807.256014 5807.256014 5715.166014 5715.166014
2634 5802.051881 5802.051881 5709.961881 5709.961881
2640 5792.982617 5792.982617 5700.892617 5700.892617
2641 5784.589357 5784.589357 5692.499357 5692.499357
2646 5780.745307 5780.745307 5688.655307 5688.655307
2667 5774.826427 5774.826427 5682.736427 5682.736427
2670 5773.657384 5773.657384 5681.567384 5681.567384
2675 5767.821420 5767.821420 5675.731420 5675.731420
2684 5766.685846 5766.685846 5674.595846 5674.595846
2686 5765.425265 5765.425265 5673.335265 5673.335265
2688 5760.916392 5760.916392 5668.826392 5668.826392
2690 5757.687059 5757.687059 5665.597059 5665.597059
2694 5756.970466 5756.970466 5664.880466 5664.880466
2697 5755.963044 5755.963044 5663.873044 5663.873044
2701 5744.548730 5744.548730 5652.458730 5652.458730
2704 5743.273465 5743.273465 5651.183465 5651.183465
2712 5735.989605 5735.989605 5643.899605 5643.899605
2721 5730.405624 5730.405624 5638.315624 5638.315624
2722 5722.542808 5722.542808 5630.452808 5630.452808
2733 5718.894876 5718.894876 5626.804876 5626.804876
2748 5716.914776 5716.914776 5624.824776 5624.824776
2751 5714.827513 5714.827513 5622.737513 5622.737513
2752 5714.614817 5714.614817 5622.524817 5622.524817
2764 5709.622278 5709.622278 5617.532278 5617.532278
2776 5698.310388 5698.310388 5606.220388 5606.220388
2786 5694.141683 5694.141683 5602.051683 5602.051683
2788 5689.032280 5689.032280 5596.942280 5596.942280
2794 5680.148189 5680.148189 5588.058189 5588.058189
2803 5670.475496 5670.475496 5578.385496 5578.385496
2811 5669.079748 5669.079748 5576.989748 5576.989748
2814 5667.665340 5667.665340 5575.575340 5575.575340
2822 5661.738489 5661.738489 5569.648489 5569.648489
2825 5643.754377 5643.754377 5551.664377 5551.664377
2841 5607.846784 5607.846784 5515.756784 5515.756784
2862 5593.746033 5593.746033 5501.656033 5501.656033
2881 5581.465230 5581.465230 5489.375230 5489.375230
2889 5572.761472 5572.761472 5480.671472 5480.671472
2902 5567.409149 5567.409149 5475.319149 5475.319149
2904 5566.146790 5566.146790 5474.056790 5474.056790
2910 5558.354308 5558.354308 5466.264308 5466.264308
2923 5546.466711 5546.466711 5454.376711 5454.376711
2927 5538.008263 5538.008263 5445.918263 5445.918263
2947 5532.600712 5532.600712 5440.510712 5440.510712
2948 5529.382249 5529.382249 5437.292249 5437.292249
2962 5526.043736 5526.043736 5433.953736 5433.953736
2965 5521.992150 5521.992150 5429.902150 5429.902150
2966 5507.532828 5507.532828 5415.442828 5415.442828
2972 5500.648145 5500.648145 5408.558145 5408.558145
2982 5495.102204 5495.102204 5403.012204 5403.012204
2984 5490.355253 5490.355253 5398.265253 5398.265253
2993 5490.235473 5490.235473 5398.145473 5398.145473
3001 5484.072617 5484.072617 5391.982617 5391.982617
3002 5477.967286 5477.967286 5385.877286 5385.877286
3004 5477.764677 5477.764677 5385.674677 5385.674677
3015 5475.574445 5475.574445 5383.484445 5383.484445
3016 5474.022465 5474.022465 5381.932465 5381.932465
3021 5471.175814 5471.175814 5379.085814 5379.085814
3024 5460.555917 5460.555917 5368.465917 5368.465917
3037 5453.621932 5453.621932 5361.531932 5361.531932
3041 5450.897999 5450.897999 5358.807999 5358.807999
3042 5443.660885 5443.660885 5351.570885 5351.570885
3052 5439.501345 5439.501345 5347.411345 5347.411345
3061 5437.303289 5437.303289 5345.213289 5345.213289
3063 5429.731890 5429.731890 5337.641890 5337.641890
3073 5424.781475 5424.781475 5332.691475 5332.691475
3082 5420.268667 5420.268667 5328.178667 5328.178667
3094 5415.192945 5415.192945 5323.102945 5323.102945
3095 5413.419183 5413.419183 5321.329183 5321.329183
3105 5412.748534 5412.748534 5320.658534 5320.658534
3106 5409.958740 5409.958740 5317.868740 5317.868740
3111 5397.665121 5397.665121 5305.575121 5305.575121
3122 5391.223885 5391.223885 5299.133885 5299.133885
3128 5384.182926 5384.182926 5292.092926 5292.092926
3141 5381.441328 5381.441328 5289.351328 5289.351328
3150 5378.535242 5378.535242 5286.445242 5286.445242
3162 5378.098866 5378.098866 5286.008866 5286.008866
3164 5373.378516 5373.378516 5281.288516 5281.288516
3165 5372.227220 5372.227220 5280.137220 5280.137220
3175 5369.978408 5369.978408 5277.888408 5277.888408
3181 5368.513145 5368.513145 5276.423145 5276.423145
3184 5364.617404 5364.617404 5272.527404 5272.527404
3194 5364.601345 5364.601345 5272.511345 5272.511345
3202 5362.256088 5362.256088 5270.166088 5270.166088
3206 5361.989991 5361.989991 5269.899991 5269.899991
3212 5360.587277 5360.587277 5268.497277 5268.497277
3215 5358.711785 5358.711785 5266.621785 5266.621785
3216 5356.521006 5356.521006 5264.431006 5264.431006
3221 5355.913627 5355.913627 5263.823627 5263.823627
3225 5351.438880 5351.438880 5259.348880 5259.348880
3241 5349.582670 5349.582670 5257.492670 5257.492670
3246 5349.581397 5349.581397 5257.491397 5257.491397
3251 5346.699461 5346.699461 5254.609461 5254.609461
3254 5345.609849 5345.609849 5253.519849 5253.519849
3261 5340.846023 5340.846023 5248.756023 5248.756023
3267 5335.171334 5335.171334 5243.081334 5243.081334
3282 5332.424199 5332.424199 5240.334199 5240.334199
3284 5332.221459 5332.221459 5240.131459 5240.131459
3286 5331.536298 5331.536298 5239.446298 5239.446298
3304 5326.686475 5326.686475 5234.596475 5234.596475
3322 5325.175190 5325.175190 5233.085190 5233.085190
3323 5322.000643 5322.000643 5229.910643 5229.910643
3342 5321.763031 5321.763031 5229.673031 5229.673031
3344 5318.570393 5318.570393 5226.480393 5226.480393
3361 5317.006667 5317.006667 5224.916667 5224.916667
3365 5316.259392 5316.259392 5224.169392 5224.169392
3381 5315.290587 5315.290587 5223.200587 5223.200587
3387 5314.490769 5314.490769 5222.400769 5222.400769
3390 5313.042307 5313.042307 5220.952307 5220.952307
3394 5312.697817 5312.697817 5220.607817 5220.607817
3402 5312.164303 5312.164303 5220.074303 5220.074303
3408 5310.221374 5310.221374 5218.131374 5218.131374
3412 5309.489328 5309.489328 5217.399328 5217.399328
3413 5309.251317 5309.251317 5217.161317 5217.161317
3423 5306.380206 5306.380206 5214.290206 5214.290206
3429 5306.063723 5306.063723 5213.973723 5213.973723
3442 5305.939803 5305.939803 5213.849803 5213.849803
3443 5304.604981 5304.604981 5212.514981 5212.514981
3444 5300.429383 5300.429383 5208.339383 5208.339383
3461 5299.541041 5299.541041 5207.451041 5207.451041
3463 5299.306748 5299.306748 5207.216748 5207.216748
3472 5299.084435 5299.084435 5206.994435 5206.994435
3474 5297.718730 5297.718730 5205.628730 5205.628730
3483 5297.131975 5297.131975 5205.041975 5205.041975
3484 5296.845853 5296.845853 5204.755853 5204.755853
3489 5296.576024 5296.576024 5204.486024 5204.486024
3497 5296.531363 5296.531363 5204.441363 5204.441363
3498 5296.198072 5296.198072 5204.108072 5204.108072
3502 5296.072519 5296.072519 5203.982519 5203.982519
3503 5294.971080 5294.971080 5202.881080 5202.881080
3505 5292.646604 5292.646604 5200.556604 5200.556604
3521 5291.683477 5291.683477 5199.593477 5199.593477
3523 5290.516207 5290.516207 5198.426207 5198.426207
3531 5289.256546 5289.256546 5197.166546 5197.166546
3541 5287.730259 5287.730259 5195.640259 5195.640259
3542 5287.343399 5287.343399 5195.253399 5195.253399
3545 5287.270401 5287.270401 5195.180401 5195.180401
3546 5286.427050 5286.427050 5194.337050 5194.337050
3561 5285.803549 5285.803549 5193.713549 5193.713549
3562 5285.606237 5285.606237 5193.516237 5193.516237
3567 5281.850439 5281.850439 5189.760439 5189.760439
3581 5280.490550 5280.490550 5188.400550 5188.400550
3583 5279.877200 5279.877200 5187.787200 5187.787200
3585 5279.834243 5279.834243 5187.744243 5187.744243
3592 5279.794068 5279.794068 5187.704068 5187.704068
3595 5279.195190 5279.195190 5187.105190 5187.105190
3608 5277.480115 5277.480115 5185.390115 5185.390115
3621 5276.279355 5276.279355 5184.189355 5184.189355
3624 5275.456478 5275.456478 5183.366478 5183.366478
3625 5275.132882 5275.132882 5183.042882 5183.042882
3643 5274.579769 5274.579769 5182.489769 5182.489769
3648 5273.585215 5273.585215 5181.495215 5181.495215
3652 5273.312130 5273.312130 5181.222130 5181.222130
3657 5272.481179 5272.481179 5180.391179 5180.391179
3661 5271.534529 5271.534529 5179.444529 5179.444529
3664 5270.769392 5270.769392 5178.679392 5178.679392
3666 5270.009746 5270.009746 5177.919746 5177.919746
3675 5270.008021 5270.008021 5177.918021 5177.918021
3680 5269.252479 5269.252479 5177.162479 5177.162479
3682 5266.863983 5266.863983 5174.773983 5174.773983
3701 5264.096421 5264.096421 5172.006421 5172.006421
3709 5264.028046 5264.028046 5171.938046 5171.938046
3721 5263.540377 5263.540377 5171.450377 5171.450377
3722 5262.533489 5262.533489 5170.443489 5170.443489
3727 5262.230674 5262.230674 5170.140674 5170.140674
3741 5260.869457 5260.869457 5168.779457 5168.779457
3747 5260.753733 5260.753733 5168.663733 5168.663733
3754 5260.669441 5260.669441 5168.579441 5168.579441
3759 5260.375547 5260.375547 5168.285547 5168.285547
3762 5260.275145 5260.275145 5168.185145 5168.185145
3763 5259.158825 5259.158825 5167.068825 5167.068825
3772 5258.877468 5258.877468 5166.787468 5166.787468
3781 5257.241027 5257.241027 5165.151027 5165.151027
3798 5255.688876 5255.688876 5163.598876 5163.598876
3801 5254.318120 5254.318120 5162.228120 5162.228120
3812 5254.293591 5254.293591 5162.203591 5162.203591
3821 5253.977626 5253.977626 5161.887626 5161.887626
3824 5252.292705 5252.292705 5160.202705 5160.202705
3842 5252.101720 5252.101720 5160.011720 5160.011720
3843 5251.346860 5251.346860 5159.256860 5159.256860
3849 5251.029936 5251.029936 5158.939936 5158.939936
3850 5250.934996 5250.934996 5158.844996 5158.844996
3857 5250.679431 5250.679431 5158.589431 5158.589431
3861 5250.432380 5250.432380 5158.342380 5158.342380
3862 5248.922499 5248.922499 5156.832499 5156.832499
3886 5248.186141 5248.186141 5156.096141 5156.096141
3892 5247.405405 5247.405405 5155.315405 5155.315405
3901 5246.139116 5246.139116 5154.049116 5154.049116
3905 5245.558614 5245.558614 5153.468614 5153.468614
3925 5245.277260 5245.277260 5153.187260 5153.187260
3927 5244.301144 5244.301144 5152.211144 5152.211144
3931 5243.677952 5243.677952 5151.587952 5151.587952
3938 5243.641031 5243.641031 5151.551031 5151.551031
3941 5243.185304 5243.185304 5151.095304 5151.095304
3944 5242.736096 5242.736096 5150.646096 5150.646096
3958 5241.927240 5241.927240 5149.837240 5149.837240
3961 5241.038324 5241.038324 5148.948324 5148.948324
3981 5239.560512 5239.560512 5147.470512 5147.470512
4001 5239.087106 5239.087106 5146.997106 5146.997106
4003 5238.367360 5238.367360 5146.277360 5146.277360
4006 5237.880323 5237.880323 5145.790323 5145.790323
4012 5236.875379 5236.875379 5144.785379 5144.785379
4023 5236.119482 5236.119482 5144.029482 5144.029482
4032 5235.729099 5235.729099 5143.639099 5143.639099
4041 5234.721349 5234.721349 5142.631349 5142.631349
4057 5234.404919 5234.404919 5142.314919 5142.314919
4062 5233.242669 5233.242669 5141.152669 5141.152669
4083 5232.215332 5232.215332 5140.125332 5140.125332
4100 5232.081420 5232.081420 5139.991420 5139.991420
4102 5230.476455 5230.476455 5138.386455 5138.386455
4122 5229.227070 5229.227070 5137.137070 5137.137070
4141 5228.567826 5228.567826 5136.477826 5136.477826
4142 5228.227981 5228.227981 5136.137981 5136.137981
4169 5228.197459 5228.197459 5136.107459 5136.107459
4170 5228.113232 5228.113232 5136.023232 5136.023232
4174 5227.806216 5227.806216 5135.716216 5135.716216
4177 5227.397237 5227.397237 5135.307237 5135.307237
4183 5226.016071 5226.016071 5133.926071 5133.926071
4201 5224.745487 5224.745487 5132.655487 5132.655487
4222 5224.693993 5224.693993 5132.603993 5132.603993
4223 5224.327045 5224.327045 5132.237045 5132.237045
4226 5224.315518 5224.315518 5132.225518 5132.225518
4232 5224.039975 5224.039975 5131.949975 5131.949975
4242 5223.176504 5223.176504 5131.086504 5131.086504
4258 5222.799207 5222.799207 5130.709207 5130.709207
4264 5221.962505 5221.962505 5129.872505 5129.872505
4267 5221.581990 5221.581990 5129.491990 5129.491990
4281 5221.097005 5221.097005 5129.007005 5129.007005
4291 5220.794326 5220.794326 5128.704326 5128.704326
4296 5220.768426 5220.768426 5128.678426 5128.678426
4302 5220.021310 5220.021310 5127.931310 5127.931310
4309 5219.841071 5219.841071 5127.751071 5127.751071
4314 5219.647812 5219.647812 5127.557812 5127.557812
4322 5219.185867 5219.185867 5127.095867 5127.095867
4326 5219.140109 5219.140109 5127.050109 5127.050109
4327 5218.763780 5218.763780 5126.673780 5126.673780
4344 5218.649015 5218.649015 5126.559015 5126.559015
4348 5218.484529 5218.484529 5126.394529 5126.394529
4349 5218.424191 5218.424191 5126.334191 5126.334191
4351 5218.117069 5218.117069 5126.027069 5126.027069
4361 5218.112479 5218.112479 5126.022479 5126.022479
4363 5217.930409 5217.930409 5125.840409 5125.840409
4365 5217.889363 5217.889363 5125.799363 5125.799363
4366 5217.557075 5217.557075 5125.467075 5125.467075
4377 5216.882333 5216.882333 5124.792333 5124.792333
4384 5216.415628 5216.415628 5124.325628 5124.325628
4386 5216.339098 5216.339098 5124.249098 5124.249098
4391 5215.947802 5215.947802 5123.857802 5123.857802
4403 5215.469843 5215.469843 5123.379843 5123.379843
4405 5215.350142 5215.350142 5123.260142 5123.260142
4413 5215.215973 5215.215973 5123.125973 5123.125973
4422 5215.185354 5215.185354 5123.095354 5123.095354
4423 5214.717514 5214.717514 5122.627514 5122.627514
4424 5214.170214 5214.170214 5122.080214 5122.080214
4441 5213.999655 5213.999655 5121.909655 5121.909655
4449 5213.803882 5213.803882 5121.713882 5121.713882
4452 5213.243280 5213.243280 5121.153280 5121.153280
4455 5212.941402 5212.941402 5120.851402 5120.851402
4462 5212.377032 5212.377032 5120.287032 5120.287032
4464 5212.049145 5212.049145 5119.959145 5119.959145
4485 5211.904950 5211.904950 5119.814950 5119.814950
4491 5211.697393 5211.697393 5119.607393 5119.607393
4502 5211.187879 5211.187879 5119.097879 5119.097879
4506 5210.810721 5210.810721 5118.720721 5118.720721
4522 5210.386796 5210.386796 5118.296796 5118.296796
4523 5209.999106 5209.999106 5117.909106 5117.909106
4541 5209.367668 5209.367668 5117.277668 5117.277668
4566 5208.867518 5208.867518 5116.777518 5116.777518
4568 5208.709852 5208.709852 5116.619852 5116.619852
4571 5208.555643 5208.555643 5116.465643 5116.465643
4581 5208.128202 5208.128202 5116.038202 5116.038202
4589 5208.034554 5208.034554 5115.944554 5115.944554
4601 5207.768332 5207.768332 5115.678332 5115.678332
4604 5207.600514 5207.600514 5115.510514 5115.510514
4605 5207.481526 5207.481526 5115.391526 5115.391526
4621 5207.459410 5207.459410 5115.369410 5115.369410
4623 5207.455151 5207.455151 5115.365151 5115.365151
4624 5207.278834 5207.278834 5115.188834 5115.188834
